path_id,meter_x,meter_y
1,0.6548,-0.005999999999999999
1,0.6536,-0.0048
1,0.6524,-0.0048
1,0.6512,-0.0036
1,0.65,-0.0036
1,0.6488,-0.0036
1,0.6476,-0.0036
1,0.6464,-0.0024
1,0.6452,-0.0024
1,0.644,-0.0024
1,0.6428,-0.0024
1,0.6416,-0.0024
1,0.6404,-0.0024
1,0.6392,-0.0024
1,0.638,-0.0024
1,0.6368,-0.0024
1,0.6355999999999999,-0.0024
1,0.6344,-0.0024
1,0.6332,-0.0024
1,0.632,-0.0024
1,0.6308,-0.0024
1,0.6295999999999999,-0.0024
1,0.6284,-0.0024
1,0.6272,-0.0036
1,0.626,-0.0036
1,0.6248,-0.0036
1,0.6235999999999999,-0.0036
1,0.6224,-0.0036
1,0.6212,-0.0036
1,0.62,-0.0048
1,0.6188,-0.0048
1,0.6176,-0.0048
1,0.6164,-0.0048
1,0.6152,-0.0048
1,0.614,-0.005999999999999999
1,0.6128,-0.005999999999999999
1,0.6116,-0.005999999999999999
1,0.6103999999999999,-0.005999999999999999
1,0.6092,-0.0072
1,0.608,-0.0072
1,0.6068,-0.0072
1,0.6056,-0.0072
1,0.6044,-0.0084
1,0.6032,-0.0084
1,0.602,-0.0084
1,0.6008,-0.0096
1,0.5996,-0.0096
1,0.5984,-0.0096
1,0.5972,-0.0096
1,0.596,-0.010799999999999999
1,0.5948,-0.010799999999999999
1,0.5936,-0.010799999999999999
1,0.5924,-0.011999999999999999
1,0.5912,-0.011999999999999999
1,0.59,-0.011999999999999999
1,0.5888,-0.013199999999999998
1,0.5876,-0.013199999999999998
1,0.5864,-0.0144
1,0.5851999999999999,-0.0144
1,0.584,-0.0156
1,0.5828,-0.0156
1,0.5816,-0.0156
1,0.5804,-0.0168
1,0.5791999999999999,-0.0168
1,0.578,-0.018
1,0.5768,-0.018
1,0.5756,-0.018
1,0.5744,-0.0192
1,0.5731999999999999,-0.0192
1,0.572,-0.020399999999999998
1,0.5708,-0.020399999999999998
1,0.5696,-0.021599999999999998
1,0.5684,-0.021599999999999998
1,0.5672,-0.022799999999999997
1,0.566,-0.022799999999999997
1,0.5648,-0.023999999999999997
1,0.5636,-0.023999999999999997
1,0.5624,-0.023999999999999997
1,0.5612,-0.025199999999999997
2,0.5432,0.2688
2,0.5444,0.26759999999999995
2,0.5456,0.26759999999999995
2,0.5468,0.26759999999999995
2,0.548,0.26759999999999995
2,0.5492,0.26639999999999997
2,0.5492,0.2652
2,0.5492,0.26399999999999996
2,0.5504,0.2628
2,0.5504,0.2616
2,0.5504,0.26039999999999996
2,0.5504,0.2592
2,0.5504,0.25799999999999995
2,0.5504,0.2568
2,0.5504,0.2556
2,0.5504,0.25439999999999996
2,0.5516,0.2532
2,0.5516,0.252
2,0.5516,0.25079999999999997
2,0.5516,0.2496
2,0.5516,0.24839999999999998
2,0.5528,0.24719999999999998
2,0.5528,0.24599999999999997
2,0.5528,0.2448
2,0.5528,0.24359999999999998
2,0.5528,0.24239999999999998
2,0.5528,0.24119999999999997
2,0.5528,0.24
2,0.554,0.23879999999999998
2,0.554,0.23759999999999998
2,0.5528,0.23639999999999997
2,0.554,0.2352
2,0.554,0.23399999999999999
2,0.554,0.23279999999999998
2,0.554,0.23159999999999997
2,0.554,0.2304
2,0.554,0.2292
2,0.5552,0.22799999999999998
2,0.5552,0.22679999999999997
2,0.5552,0.22559999999999997
2,0.5552,0.2244
2,0.5552,0.22319999999999998
2,0.5552,0.22199999999999998
2,0.5552,0.22079999999999997
2,0.5552,0.2196
2,0.5552,0.21839999999999998
2,0.5564,0.21719999999999998
2,0.5564,0.21599999999999997
2,0.5564,0.2148
2,0.5564,0.21359999999999998
2,0.5564,0.21239999999999998
2,0.5564,0.21119999999999997
2,0.5564,0.21
2,0.5576,0.20879999999999999
2,0.5576,0.20759999999999998
2,0.5564,0.20639999999999997
2,0.5564,0.2052
2,0.5576,0.204
2,0.5576,0.20279999999999998
2,0.5576,0.20159999999999997
2,0.5576,0.2004
2,0.5576,0.1992
2,0.5576,0.19799999999999998
2,0.5576,0.19679999999999997
2,0.5588,0.1956
2,0.5588,0.1944
2,0.5576,0.19319999999999998
2,0.5588,0.19199999999999998
2,0.5588,0.19079999999999997
2,0.5588,0.1896
2,0.5588,0.18839999999999998
2,0.5588,0.18719999999999998
2,0.5588,0.18599999999999997
2,0.5588,0.1848
2,0.5588,0.18359999999999999
2,0.5588,0.18239999999999998
2,0.56,0.18119999999999997
2,0.56,0.18
2,0.5588,0.1788
2,0.56,0.17759999999999998
2,0.56,0.17639999999999997
2,0.56,0.1752
2,0.56,0.174
2,0.56,0.17279999999999998
2,0.56,0.17159999999999997
2,0.56,0.1704
2,0.56,0.1692
2,0.56,0.16799999999999998
2,0.5612,0.16679999999999998
2,0.56,0.1656
2,0.56,0.1644
2,0.56,0.16319999999999998
2,0.5612,0.16199999999999998
2,0.5612,0.1608
2,0.5612,0.1596
2,0.5612,0.15839999999999999
2,0.5612,0.15719999999999998
2,0.5612,0.156
2,0.5612,0.1548
2,0.5612,0.1536
2,0.5612,0.15239999999999998
2,0.5612,0.15119999999999997
2,0.5612,0.15
2,0.5612,0.1488
2,0.5612,0.14759999999999998
2,0.5624,0.14639999999999997
2,0.5624,0.1452
2,0.5624,0.144
2,0.5624,0.14279999999999998
2,0.5624,0.14159999999999998
2,0.5624,0.1404
2,0.5624,0.1392
2,0.5624,0.13799999999999998
2,0.5624,0.13679999999999998
2,0.5624,0.1356
2,0.5624,0.1344
2,0.5624,0.13319999999999999
2,0.5624,0.13199999999999998
2,0.5624,0.1308
2,0.5636,0.1296
2,0.5636,0.1284
2,0.5624,0.12719999999999998
2,0.5624,0.126
2,0.5624,0.1248
2,0.5624,0.12359999999999999
2,0.5624,0.1224
2,0.5624,0.12119999999999999
2,0.5624,0.12
2,0.5624,0.11879999999999999
2,0.5636,0.1176
2,0.5624,0.11639999999999999
2,0.5624,0.1152
2,0.5624,0.11399999999999999
2,0.5624,0.11279999999999998
2,0.5624,0.11159999999999999
2,0.5624,0.11039999999999998
2,0.5624,0.10919999999999999
2,0.5624,0.10799999999999998
2,0.5624,0.10679999999999999
2,0.5624,0.10559999999999999
2,0.5624,0.10439999999999999
2,0.5624,0.10319999999999999
2,0.5624,0.102
2,0.5624,0.10079999999999999
2,0.5624,0.0996
2,0.5624,0.09839999999999999
2,0.5624,0.0972
2,0.5624,0.09599999999999999
2,0.5624,0.0948
2,0.5624,0.09359999999999999
2,0.5624,0.0924
2,0.5624,0.09119999999999999
2,0.5624,0.09
2,0.5624,0.08879999999999999
2,0.5624,0.0876
2,0.5624,0.08639999999999999
2,0.5624,0.0852
2,0.5624,0.08399999999999999
2,0.5624,0.0828
2,0.5636,0.08159999999999999
2,0.5636,0.0804
2,0.5624,0.07919999999999999
2,0.5624,0.078
2,0.5624,0.0768
2,0.5624,0.07559999999999999
2,0.5624,0.0744
2,0.5624,0.07319999999999999
2,0.5624,0.072
2,0.5624,0.07079999999999999
2,0.5624,0.0696
2,0.5624,0.06839999999999999
2,0.5624,0.0672
2,0.5624,0.06599999999999999
2,0.5624,0.0648
2,0.5624,0.06359999999999999
2,0.5624,0.0624
2,0.5624,0.0612
2,0.5624,0.06
2,0.5624,0.0588
2,0.5624,0.0576
2,0.5624,0.05639999999999999
2,0.5624,0.05519999999999999
2,0.5624,0.05399999999999999
2,0.5624,0.05279999999999999
2,0.5624,0.05159999999999999
2,0.5624,0.05039999999999999
2,0.5624,0.049199999999999994
2,0.5636,0.047999999999999994
2,0.5636,0.046799999999999994
2,0.5636,0.045599999999999995
2,0.5636,0.044399999999999995
2,0.5636,0.043199999999999995
2,0.5636,0.041999999999999996
2,0.5636,0.040799999999999996
2,0.5624,0.039599999999999996
2,0.5624,0.0384
2,0.5624,0.0372
2,0.5624,0.036
2,0.5624,0.0348
2,0.5624,0.0336
2,0.5624,0.0324
2,0.5624,0.0312
2,0.5624,0.03
2,0.5624,0.0288
2,0.5624,0.027599999999999996
2,0.5612,0.026399999999999996
2,0.5612,0.025199999999999997
2,0.5612,0.023999999999999997
2,0.5612,0.022799999999999997
2,0.5624,0.021599999999999998
2,0.5624,0.020399999999999998
2,0.5624,0.0192
2,0.5624,0.018
2,0.5612,0.0168
2,0.5612,0.0156
2,0.5624,0.0144
2,0.5612,0.013199999999999998
2,0.5612,0.011999999999999999
2,0.5612,0.010799999999999999
2,0.5612,0.0096
2,0.5612,0.0084
2,0.5612,0.0072
2,0.5612,0.005999999999999999
2,0.5612,0.0048
2,0.5612,0.0036
2,0.5612,0.0024
2,0.5612,0.0012
2,0.56,0.0
2,0.56,-0.0012
2,0.56,-0.0024
2,0.56,-0.0036
2,0.56,-0.0048
2,0.56,-0.005999999999999999
2,0.56,-0.0072
2,0.56,-0.0084
2,0.56,-0.0096
2,0.5588,-0.010799999999999999
2,0.5588,-0.011999999999999999
2,0.5588,-0.013199999999999998
2,0.5588,-0.0144
2,0.5588,-0.0156
2,0.5576,-0.0168
2,0.5576,-0.018
2,0.5576,-0.0192
2,0.5576,-0.020399999999999998
2,0.5564,-0.021599999999999998
2,0.5564,-0.022799999999999997
2,0.5552,-0.023999999999999997
2,0.5552,-0.025199999999999997
2,0.554,-0.026399999999999996
2,0.5528,-0.026399999999999996
2,0.554,-0.026399999999999996
2,0.5552,-0.027599999999999996
2,0.554,-0.026399999999999996
2,0.5552,-0.025199999999999997
2,0.5552,-0.023999999999999997
2,0.5564,-0.022799999999999997
2,0.5564,-0.021599999999999998
2,0.5576,-0.020399999999999998
2,0.5576,-0.0192
2,0.5576,-0.018
2,0.5576,-0.0168
2,0.5588,-0.0156
2,0.5588,-0.0144
2,0.5588,-0.013199999999999998
2,0.5588,-0.011999999999999999
2,0.5588,-0.010799999999999999
2,0.56,-0.0096
2,0.56,-0.0084
2,0.56,-0.0072
2,0.56,-0.005999999999999999
2,0.56,-0.0048
2,0.56,-0.0036
2,0.56,-0.0024
2,0.56,-0.0012
2,0.56,0.0
2,0.5612,0.0012
2,0.5612,0.0024
2,0.5612,0.0036
2,0.5612,0.0048
2,0.5612,0.005999999999999999
2,0.5612,0.0072
2,0.5612,0.0084
2,0.5612,0.0096
2,0.5612,0.010799999999999999
2,0.5612,0.011999999999999999
2,0.5612,0.013199999999999998
2,0.5624,0.0144
2,0.5612,0.0156
2,0.5612,0.0168
2,0.5624,0.018
2,0.5624,0.0192
2,0.5624,0.020399999999999998
2,0.5624,0.021599999999999998
2,0.5612,0.022799999999999997
2,0.5612,0.023999999999999997
2,0.5612,0.025199999999999997
2,0.5612,0.026399999999999996
2,0.5624,0.027599999999999996
2,0.5624,0.0288
2,0.5624,0.03
2,0.5624,0.0312
2,0.5624,0.0324
2,0.5624,0.0336
2,0.5624,0.0348
2,0.5624,0.036
2,0.5624,0.0372
2,0.5624,0.0384
2,0.5624,0.039599999999999996
2,0.5636,0.040799999999999996
2,0.5636,0.041999999999999996
2,0.5636,0.043199999999999995
2,0.5636,0.044399999999999995
2,0.5636,0.045599999999999995
2,0.5636,0.046799999999999994
2,0.5636,0.047999999999999994
2,0.5624,0.049199999999999994
2,0.5624,0.05039999999999999
2,0.5624,0.05159999999999999
2,0.5624,0.05279999999999999
2,0.5624,0.05399999999999999
2,0.5624,0.05519999999999999
2,0.5624,0.05639999999999999
2,0.5624,0.0576
2,0.5624,0.0588
2,0.5624,0.06
2,0.5624,0.0612
2,0.5624,0.0624
2,0.5624,0.06359999999999999
2,0.5624,0.0648
2,0.5624,0.06599999999999999
2,0.5624,0.0672
2,0.5624,0.06839999999999999
2,0.5624,0.0696
2,0.5624,0.07079999999999999
2,0.5624,0.072
2,0.5624,0.07319999999999999
2,0.5624,0.0744
2,0.5624,0.07559999999999999
2,0.5624,0.0768
2,0.5624,0.078
2,0.5624,0.07919999999999999
2,0.5636,0.0804
2,0.5636,0.08159999999999999
2,0.5624,0.0828
2,0.5624,0.08399999999999999
2,0.5624,0.0852
2,0.5624,0.08639999999999999
2,0.5624,0.0876
2,0.5624,0.08879999999999999
2,0.5624,0.09
2,0.5624,0.09119999999999999
2,0.5624,0.0924
2,0.5624,0.09359999999999999
2,0.5624,0.0948
2,0.5624,0.09599999999999999
2,0.5624,0.0972
2,0.5624,0.09839999999999999
2,0.5624,0.0996
2,0.5624,0.10079999999999999
2,0.5624,0.102
2,0.5624,0.10319999999999999
2,0.5624,0.10439999999999999
2,0.5624,0.10559999999999999
2,0.5624,0.10679999999999999
2,0.5624,0.10799999999999998
2,0.5624,0.10919999999999999
2,0.5624,0.11039999999999998
2,0.5624,0.11159999999999999
2,0.5624,0.11279999999999998
2,0.5624,0.11399999999999999
2,0.5624,0.1152
2,0.5624,0.11639999999999999
2,0.5636,0.1176
2,0.5624,0.11879999999999999
2,0.5624,0.12
2,0.5624,0.12119999999999999
2,0.5624,0.1224
2,0.5624,0.12359999999999999
2,0.5624,0.1248
2,0.5624,0.126
2,0.5624,0.12719999999999998
2,0.5636,0.1284
2,0.5636,0.1296
2,0.5624,0.1308
2,0.5624,0.13199999999999998
2,0.5624,0.13319999999999999
2,0.5624,0.1344
2,0.5624,0.1356
2,0.5624,0.13679999999999998
2,0.5624,0.13799999999999998
2,0.5624,0.1392
2,0.5624,0.1404
2,0.5624,0.14159999999999998
2,0.5624,0.14279999999999998
2,0.5624,0.144
2,0.5624,0.1452
2,0.5624,0.14639999999999997
2,0.5612,0.14759999999999998
2,0.5612,0.1488
2,0.5612,0.15
2,0.5612,0.15119999999999997
2,0.5612,0.15239999999999998
2,0.5612,0.1536
2,0.5612,0.1548
2,0.5612,0.156
2,0.5612,0.15719999999999998
2,0.5612,0.15839999999999999
2,0.5612,0.1596
2,0.5612,0.1608
2,0.5612,0.16199999999999998
2,0.56,0.16319999999999998
2,0.56,0.1644
2,0.56,0.1656
2,0.5612,0.16679999999999998
2,0.56,0.16799999999999998
2,0.56,0.1692
2,0.56,0.1704
2,0.56,0.17159999999999997
2,0.56,0.17279999999999998
2,0.56,0.174
2,0.56,0.1752
2,0.56,0.17639999999999997
2,0.56,0.17759999999999998
2,0.5588,0.1788
2,0.56,0.18
2,0.56,0.18119999999999997
2,0.5588,0.18239999999999998
2,0.5588,0.18359999999999999
2,0.5588,0.1848
2,0.5588,0.18599999999999997
2,0.5588,0.18719999999999998
2,0.5588,0.18839999999999998
2,0.5588,0.1896
2,0.5588,0.19079999999999997
2,0.5588,0.19199999999999998
2,0.5576,0.19319999999999998
2,0.5588,0.1944
2,0.5588,0.1956
2,0.5576,0.19679999999999997
2,0.5576,0.19799999999999998
2,0.5576,0.1992
2,0.5576,0.2004
2,0.5576,0.20159999999999997
2,0.5576,0.20279999999999998
2,0.5576,0.204
2,0.5564,0.2052
2,0.5564,0.20639999999999997
2,0.5576,0.20759999999999998
2,0.5576,0.20879999999999999
2,0.5564,0.21
2,0.5564,0.21119999999999997
2,0.5564,0.21239999999999998
2,0.5564,0.21359999999999998
2,0.5564,0.2148
2,0.5564,0.21599999999999997
2,0.5564,0.21719999999999998
2,0.5552,0.21839999999999998
2,0.5552,0.2196
2,0.5552,0.22079999999999997
2,0.5552,0.22199999999999998
2,0.5552,0.22319999999999998
2,0.5552,0.2244
2,0.5552,0.22559999999999997
2,0.5552,0.22679999999999997
2,0.5552,0.22799999999999998
2,0.554,0.2292
2,0.554,0.2304
2,0.554,0.23159999999999997
2,0.554,0.23279999999999998
2,0.554,0.23399999999999999
2,0.554,0.2352
2,0.5528,0.23639999999999997
2,0.554,0.23759999999999998
2,0.554,0.23879999999999998
2,0.5528,0.24
2,0.5528,0.24119999999999997
2,0.5528,0.24239999999999998
2,0.5528,0.24359999999999998
2,0.5528,0.2448
2,0.5528,0.24599999999999997
2,0.5528,0.24719999999999998
2,0.5516,0.24839999999999998
2,0.5516,0.2496
2,0.5516,0.25079999999999997
2,0.5516,0.252
2,0.5516,0.2532
2,0.5504,0.25439999999999996
2,0.5504,0.2556
2,0.5504,0.2568
2,0.5504,0.25799999999999995
2,0.5504,0.2592
2,0.5504,0.26039999999999996
2,0.5504,0.2616
2,0.5504,0.2628
2,0.5492,0.26399999999999996
2,0.5492,0.2652
2,0.5492,0.26639999999999997
2,0.548,0.26759999999999995
2,0.5468,0.26759999999999995
2,0.5456,0.26759999999999995
2,0.5444,0.26759999999999995
3,0.476,0.28919999999999996
3,0.4772,0.288
3,0.4784,0.2868
3,0.4796,0.2868
3,0.4808,0.2868
3,0.482,0.2868
3,0.4832,0.2868
3,0.4844,0.2868
3,0.4856,0.2868
3,0.4868,0.2868
3,0.488,0.2868
3,0.4892,0.2868
3,0.4904,0.2868
3,0.4916,0.2868
3,0.4928,0.2868
3,0.494,0.2868
3,0.4952,0.2868
3,0.4964,0.288
3,0.4976,0.288
3,0.4988,0.288
3,0.5,0.288
3,0.5012,0.288
3,0.5024,0.288
3,0.5036,0.288
3,0.5048,0.288
3,0.506,0.288
3,0.5072,0.288
3,0.5084,0.288
3,0.5096,0.288
3,0.5108,0.288
3,0.512,0.288
3,0.5132,0.288
3,0.5144,0.288
3,0.5156,0.288
3,0.5168,0.288
3,0.518,0.288
3,0.5192,0.288
3,0.5204,0.288
3,0.5216,0.288
3,0.5228,0.288
3,0.524,0.288
3,0.5252,0.288
3,0.5264,0.288
3,0.5276,0.288
3,0.5288,0.288
3,0.53,0.2868
3,0.5312,0.2868
3,0.5324,0.2868
3,0.5336,0.2868
3,0.5347999999999999,0.2868
3,0.536,0.2868
3,0.5372,0.28559999999999997
3,0.5384,0.28559999999999997
3,0.5396,0.2868
3,0.5408,0.28559999999999997
3,0.542,0.28559999999999997
3,0.5432,0.28559999999999997
3,0.5444,0.28559999999999997
3,0.5456,0.28559999999999997
3,0.5468,0.28559999999999997
3,0.548,0.28559999999999997
3,0.5492,0.2844
3,0.5504,0.2844
3,0.5492,0.2844
3,0.548,0.28559999999999997
3,0.5468,0.28559999999999997
3,0.5456,0.28559999999999997
3,0.5444,0.28559999999999997
3,0.5432,0.28559999999999997
3,0.542,0.28559999999999997
3,0.5408,0.28559999999999997
3,0.5396,0.2868
3,0.5384,0.28559999999999997
3,0.5372,0.28559999999999997
3,0.536,0.2868
3,0.5347999999999999,0.2868
3,0.5336,0.2868
3,0.5324,0.2868
3,0.5312,0.2868
3,0.53,0.2868
3,0.5288,0.288
3,0.5276,0.288
3,0.5264,0.288
3,0.5252,0.288
3,0.524,0.288
3,0.5228,0.288
3,0.5216,0.288
3,0.5204,0.288
3,0.5192,0.288
3,0.518,0.288
3,0.5168,0.288
3,0.5156,0.288
3,0.5144,0.288
3,0.5132,0.288
3,0.512,0.288
3,0.5108,0.288
3,0.5096,0.288
3,0.5084,0.288
3,0.5072,0.288
3,0.506,0.288
3,0.5048,0.288
3,0.5036,0.288
3,0.5024,0.288
3,0.5012,0.288
3,0.5,0.288
3,0.4988,0.288
3,0.4976,0.288
3,0.4964,0.288
3,0.4952,0.2868
3,0.494,0.2868
3,0.4928,0.2868
3,0.4916,0.2868
3,0.4904,0.2868
3,0.4892,0.2868
3,0.488,0.2868
3,0.4868,0.2868
3,0.4856,0.2868
3,0.4844,0.2868
3,0.4832,0.2868
3,0.482,0.2868
3,0.4808,0.2868
3,0.4796,0.2868
3,0.4784,0.2868
3,0.4772,0.288
3,0.476,0.28919999999999996
3,0.476,0.2904
3,0.476,0.29159999999999997
3,0.476,0.29279999999999995
3,0.476,0.294
3,0.476,0.29519999999999996
3,0.476,0.2964
3,0.476,0.2976
3,0.476,0.29879999999999995
3,0.476,0.2976
3,0.476,0.2964
3,0.476,0.29519999999999996
3,0.476,0.294
3,0.476,0.29279999999999995
3,0.476,0.29159999999999997
3,0.476,0.2904
4,0.4388,0.0576
4,0.4376,0.0588
4,0.4376,0.06
4,0.4376,0.0612
4,0.4376,0.0624
4,0.4376,0.06359999999999999
4,0.4376,0.0648
4,0.4376,0.06599999999999999
4,0.4388,0.0672
4,0.44,0.06839999999999999
4,0.4412,0.0696
4,0.4424,0.07079999999999999
4,0.4436,0.07079999999999999
4,0.44480000000000003,0.072
4,0.446,0.072
4,0.4472,0.072
4,0.4484,0.07319999999999999
4,0.4496,0.07319999999999999
4,0.4508,0.07319999999999999
4,0.452,0.07319999999999999
4,0.4532,0.07319999999999999
4,0.4544,0.07319999999999999
4,0.4556,0.07319999999999999
4,0.4568,0.07319999999999999
4,0.458,0.072
4,0.4592,0.072
4,0.46040000000000003,0.072
4,0.4616,0.072
4,0.4628,0.07079999999999999
4,0.464,0.07079999999999999
4,0.4652,0.07079999999999999
4,0.4664,0.0696
4,0.4676,0.0696
4,0.4688,0.06839999999999999
4,0.47,0.06839999999999999
4,0.4712,0.0672
4,0.4724,0.06599999999999999
4,0.4736,0.0648
4,0.4748,0.06359999999999999
4,0.476,0.0624
4,0.4772,0.0612
4,0.4772,0.06
4,0.4784,0.0588
4,0.4784,0.0576
4,0.4784,0.05639999999999999
4,0.4784,0.05519999999999999
4,0.4784,0.05399999999999999
4,0.4784,0.05279999999999999
4,0.4784,0.05159999999999999
4,0.4772,0.05039999999999999
4,0.476,0.049199999999999994
4,0.4748,0.047999999999999994
4,0.4736,0.046799999999999994
4,0.4724,0.046799999999999994
4,0.4712,0.046799999999999994
4,0.47,0.045599999999999995
4,0.4688,0.045599999999999995
4,0.4676,0.045599999999999995
4,0.4664,0.045599999999999995
4,0.4652,0.045599999999999995
4,0.464,0.045599999999999995
4,0.4628,0.045599999999999995
4,0.4616,0.045599999999999995
4,0.46040000000000003,0.045599999999999995
4,0.4592,0.045599999999999995
4,0.458,0.045599999999999995
4,0.4568,0.045599999999999995
4,0.4556,0.045599999999999995
4,0.4544,0.045599999999999995
4,0.4532,0.045599999999999995
4,0.452,0.046799999999999994
4,0.4508,0.046799999999999994
4,0.4496,0.047999999999999994
4,0.4484,0.047999999999999994
4,0.4472,0.049199999999999994
4,0.446,0.049199999999999994
4,0.44480000000000003,0.05039999999999999
4,0.4436,0.05159999999999999
4,0.4424,0.05279999999999999
4,0.4412,0.05399999999999999
4,0.44,0.05519999999999999
